x,y
-5.857808009225,-8.520039993768
-5.625802299249,-8.427410067812
-5.396419211336,-8.328463862106
-5.169830666366,-8.223275536079
-4.946206490729,-8.111923927582
-4.725714289046,-7.994492493798
-4.508519318542,-7.871069248693
-4.294784365198,-7.741746697052
-4.084669621735,-7.606621765143
-3.878332567556,-7.465795728074
-3.675927850712,-7.319374133890
-3.477607172000,-7.167466724461
-3.283519171261,-7.010187353236
-3.093809315974,-6.847653899907
-2.908619792233,-6.679988182062
-2.728089398178,-6.507315863880
-2.552353439966,-6.329766361950
-2.381543630361,-6.147472748275
-2.215787990017,-5.960571650531
-2.055210751525,-5.769203149668
-1.899932266303,-5.573510674925
-1.750068914397,-5.373640896320
-1.605733017247,-5.169743614734
-1.467032753512,-4.961971649629
-1.334072077984,-4.750480724511
-1.206950643678,-4.535429350221
-1.085763727142,-4.316978706129
-0.970602157049,-4.095292519329
-0.861552246119,-3.870536941934
-0.758695726431,-3.642880426539
-0.662109688165,-3.412493599971
-0.571866521821,-3.179549135405
-0.488033863966,-2.944221622944
-0.410674546541,-2.706687438769
-0.339846549764,-2.467124612946
-0.275602958681,-2.225712695989
-0.217991923374,-1.982632624295
-0.167056622877,-1.738066584528
-0.122835232809,-1.492197877075
-0.085360896767,-1.245210778662
-0.054661701480,-0.997290404242
-0.030760655761,-0.748622568249
-0.013675673262,-0.499393645335
-0.003419559049,-0.249790430681
0.000000000000,-0.000000000000
0.000000000000,0.250000000000
0.000000000000,0.500000000000
0.000000000000,0.750000000000
0.000000000000,1.000000000000
0.000000000000,1.250000000000
0.000000000000,1.500000000000
0.000000000000,1.750000000000
0.000000000000,2.000000000000
0.000000000000,2.250000000000
0.000000000000,2.500000000000
0.000000000000,2.750000000000
0.000000000000,3.000000000000
0.000000000000,3.250000000000
0.000000000000,3.500000000000
0.000000000000,3.750000000000
0.000000000000,4.000000000000
0.000000000000,4.250000000000
0.000000000000,4.500000000000
0.000000000000,4.750000000000
0.000000000000,5.000000000000
0.000000000000,5.250000000000
0.000000000000,5.500000000000
0.000000000000,5.750000000000
0.000000000000,6.000000000000
0.000000000000,6.250000000000
0.000000000000,6.500000000000
0.000000000000,6.750000000000
0.000000000000,7.000000000000
0.000000000000,7.250000000000
0.000000000000,7.500000000000
0.000000000000,7.750000000000
0.000000000000,8.000000000000
0.000000000000,8.250000000000
0.000000000000,8.500000000000
0.000000000000,8.750000000000
0.000000000000,9.000000000000
0.000000000000,9.250000000000
0.000000000000,9.500000000000
0.000000000000,9.750000000000
0.000000000000,10.000000000000
0.000000000000,10.250000000000
0.000000000000,10.500000000000
0.000000000000,10.750000000000
0.000000000000,11.000000000000
0.000000000000,11.250000000000
0.000000000000,11.500000000000
0.000000000000,11.750000000000
0.000000000000,12.000000000000
0.000000000000,12.250000000000
0.000000000000,12.500000000000
0.000000000000,12.750000000000
0.000000000000,13.000000000000
0.000000000000,13.250000000000
0.000000000000,13.500000000000
0.000000000000,13.750000000000
0.000000000000,14.000000000000
0.000000000000,14.250000000000
0.000000000000,14.500000000000
0.000000000000,14.750000000000
0.000000000000,15.000000000000
0.000000000000,15.250000000000
0.000000000000,15.500000000000
0.000000000000,15.750000000000
0.000000000000,16.000000000000
0.000000000000,16.250000000000
0.000000000000,16.500000000000
0.000000000000,16.750000000000
0.000000000000,17.000000000000
0.000000000000,17.250000000000
0.000000000000,17.500000000000
0.000000000000,17.750000000000
0.000000000000,18.000000000000
0.000000000000,18.250000000000
0.000000000000,18.500000000000
0.000000000000,18.750000000000
0.000000000000,19.000000000000
0.000000000000,19.250000000000
0.000000000000,19.500000000000
0.000000000000,19.750000000000
0.000000000000,20.000000000000
0.000000000000,20.250000000000
0.000000000000,20.500000000000
0.000000000000,20.750000000000
0.000000000000,21.000000000000
0.000000000000,21.250000000000
0.000000000000,21.500000000000
0.000000000000,21.750000000000
0.000000000000,22.000000000000
0.000000000000,22.250000000000
0.000000000000,22.500000000000
0.000000000000,22.750000000000
0.000000000000,23.000000000000
0.000000000000,23.250000000000
0.000000000000,23.500000000000
0.000000000000,23.750000000000
0.000000000000,24.000000000000
0.000000000000,24.250000000000
0.000000000000,24.500000000000
0.000000000000,24.750000000000
0.000000000000,25.000000000000
